index,rtt_ns,server_latency_ns,addr
545,784,0,0xecafb00
546,574,0,0xed4b840
547,565,0,0xede7580
548,716,0,0xee832c0
549,582,0,0xef1f000
550,549,0,0xefbad40
551,537,0,0xf056a80
552,708,0,0xf0f27c0
553,585,0,0xf18e500
554,554,0,0xf22a240
555,718,0,0xf2c5f80
556,596,0,0xf361cc0
557,536,0,0xf3fda00
558,572,0,0xf499740
559,715,0,0xf535480
560,578,0,0xf5d11c0
561,581,0,0xf66cf00
562,697,0,0xf708c40
563,1721,0,0xf7a4980
564,333,0,0xf8406c0
565,872,0,0xf8dc400
566,72641,0,0xfa13e80
567,724,0,0xfaafbc0
568,793,0,0xfb4b900
569,757,0,0xfbe7640
570,724,0,0xfc83380
571,624,0,0xfd1f0c0
572,720,0,0xfdbae00
573,2081,0,0xfe56b40
574,13842,0,0xfef2880
575,844,0,0xff8e5c0
576,597,0,0x1002a300
577,574,0,0x100c6040
578,575,0,0x10161d80
579,719,0,0x101fdac0
580,577,0,0x10299800
581,486,0,0x10335540
582,285,0,0x103d1280
583,58301,0,0x10508d00
584,16373,0,0x105a4a40
585,865,0,0x10640780
586,805,0,0x106dc4c0
587,973,0,0x10778200
588,589,0,0x10813f40
589,625,0,0x108afc80
590,741,0,0x1094b9c0
591,16854,0,0x109e7700
592,758,0,0x10a83440
593,677,0,0x10b1f180
594,624,0,0x10bbaec0
595,38388,0,0x10cf2940
596,40953,0,0x10d8e680
597,17594,0,0x10e2a3c0
598,537,0,0x10ec6100
599,787,0,0x10f61e40
600,1223,0,0x10ffdb80
601,16909,0,0x11135600
602,58917,0,0x111d1340
603,543,0,0x1126d080
604,847,0,0x11308dc0
605,576,0,0x113a4b00
606,829,0,0x11440840
607,535,0,0x114dc580
608,781,0,0x115782c0
609,19839,0,0x11614000
610,979,0,0x116afd40
611,1009,0,0x1174ba80
612,529,0,0x117e77c0
613,764,0,0x11883500
614,63661,0,0x1191f240
615,68702,0,0x119baf80
616,20303,0,0x11a56cc0
617,1222,0,0x11af2a00
618,977,0,0x11b8e740
619,1169,0,0x11c2a480
620,786,0,0x11cc61c0
621,818,0,0x11d61f00
622,1146,0,0x11dfdc40
623,586,0,0x11e99980
624,548,0,0x11f356c0
625,1197,0,0x11fd1400
626,52254,0,0x1206d140
627,620,0,0x12108e80
628,71734,0,0x121a4bc0
629,580,0,0x12240900
630,571,0,0x122dc640
631,559,0,0x12378380
632,809,0,0x124140c0
633,564,0,0x124afe00
634,822,0,0x1254bb40
635,518,0,0x125e7880
636,516,0,0x126835c0
637,576,0,0x1271f300
638,809,0,0x127bb040
639,517,0,0x12856d80
640,727,0,0x128f2ac0
641,945,0,0x1298e800
642,580,0,0x12a2a540
643,534,0,0x12ac6280
644,736,0,0x12b61fc0
645,567,0,0x12bfdd00
646,855,0,0x12c99a40
647,756,0,0x12d35780
648,971,0,0x12dd14c0
649,739,0,0x12e6d200
650,530,0,0x12f08f40
651,568,0,0x12fa4c80
